x,y,color,row,column,isHorizontal,width,height,angle(rad)
73, 267, -1, 12, 1, True,10,24,0.15201475319261779
111, 273, -1, 12, 3, True,10,24,0.1520147531926179
149, 278, -1, 12, 5, True,10,24,0.15201475319261767
187, 284, 1, 12, 7, True,10,24,0.15201475319261779
225, 290, -1, 12, 9, True,10,24,0.15201475319261779
263, 296, 1, 12, 11, True,10,24,0.152014753192618
301, 302, -1, 12, 13, True,10,24,0.15201475319261779
339, 307, -1, 12, 15, True,10,24,0.15201475319261779
377, 313, -1, 12, 17, True,10,24,0.15201475319261779
415, 319, -1, 12, 19, True,10,24,0.15201475319261779
51, 283, -1, 13, 0, False,10,24,0.1506768054163698
89, 289, 1, 13, 2, False,10,24,0.15067680541636985
127, 295, -1, 13, 4, False,10,24,0.15067680541636974
165, 300, 1, 13, 6, False,10,24,0.15067680541636974
203, 306, -1, 13, 8, False,10,24,0.15067680541636974
241, 312, 1, 13, 10, False,10,24,0.15067680541636996
279, 318, 1, 13, 12, False,10,24,0.15067680541636952
317, 323, 1, 13, 14, False,10,24,0.15067680541636996
355, 329, -1, 13, 16, False,10,24,0.15067680541636996
393, 335, -1, 13, 18, False,10,24,0.15067680541636952
431, 341, 1, 13, 20, False,10,24,0.15067680541636996
66, 305, 1, 14, 1, True,10,24,0.14934117865496055
104, 311, 1, 14, 3, True,10,24,0.1493411786549605
142, 316, 1, 14, 5, True,10,24,0.1493411786549605
180, 322, -1, 14, 7, True,10,24,0.14934117865496072
218, 328, -1, 14, 9, True,10,24,0.1493411786549605
256, 333, 1, 14, 11, True,10,24,0.14934117865496072
294, 339, 1, 14, 13, True,10,24,0.1493411786549605
333, 345, 1, 14, 15, True,10,24,0.1493411786549605
371, 351, -1, 14, 17, True,10,24,0.14934117865495766
409, 356, -1, 14, 19, True,10,24,0.14934117865496088
43, 321, -1, 15, 0, False,10,24,0.14800787162688195
81, 327, -1, 15, 2, False,10,24,0.14800787162688195
120, 333, 1, 15, 4, False,10,24,0.14800787162688195
158, 338, -1, 15, 6, False,10,24,0.14800787162688206
196, 344, 1, 15, 8, False,10,24,0.14800787162687923
234, 349, 1, 15, 10, False,10,24,0.14800787162688184
272, 355, -1, 15, 12, False,10,24,0.14800787162688206
310, 361, 1, 15, 14, False,10,24,0.1480078716268788
348, 366, 1, 15, 16, False,10,24,0.14800787162688206
386, 372, -1, 15, 18, False,10,24,0.14800787162688206
424, 378, -1, 15, 20, False,10,24,0.14800787162688206
59, 343, 1, 16, 1, True,10,24,0.14667688302208304
97, 349, -1, 16, 3, True,10,24,0.1466768830220831
135, 354, 1, 16, 5, True,10,24,0.1466768830220831
173, 360, 1, 16, 7, True,10,24,0.1466768830220831
211, 366, 1, 16, 9, True,10,24,0.1466768830220803
249, 371, 1, 16, 11, True,10,24,0.14667688302208287
288, 377, 1, 16, 13, True,10,24,0.1466768830220801
326, 382, 1, 16, 15, True,10,24,0.1466768830220833
364, 388, -1, 16, 17, True,10,24,0.14667688302208287
402, 394, -1, 16, 19, True,10,24,0.14667688302208287
36, 359, 1, 17, 0, False,10,24,0.1453482115022076
74, 365, -1, 17, 2, False,10,24,0.14534821150220478
112, 370, 1, 17, 4, False,10,24,0.1453482115022048
151, 376, 1, 17, 6, False,10,24,0.14534821150220742
189, 382, -1, 17, 8, False,10,24,0.14534821150220764
227, 387, -1, 17, 10, False,10,24,0.1453482115022048
265, 393, -1, 17, 12, False,10,24,0.1453482115022048
303, 398, -1, 17, 14, False,10,24,0.14534821150220764
342, 404, -1, 17, 16, False,10,24,0.14534821150220764
380, 409, 1, 17, 18, False,10,24,0.1453482115022048
418, 415, -1, 17, 20, False,10,24,0.1453482115022048
51, 381, -1, 18, 1, True,10,24,0.14402185570083115
90, 387, 1, 18, 3, True,10,24,0.14402185570083115
128, 392, -1, 18, 5, True,10,24,0.14402185570083115
166, 398, -1, 18, 7, True,10,24,0.14402185570083115
204, 403, -1, 18, 9, True,10,24,0.14402185570083115
243, 409, -1, 18, 11, True,10,24,0.14402185570083115
281, 414, -1, 18, 13, True,10,24,0.14402185570083095
319, 420, -1, 18, 15, True,10,24,0.14402185570083137
357, 425, -1, 18, 17, True,10,24,0.14402185570083095
396, 431, -1, 18, 19, True,10,24,0.14402185570083137
29, 397, 1, 19, 0, False,10,24,0.1426978142236945
67, 403, 1, 19, 2, False,10,24,0.14269781422369732
105, 408, -1, 19, 4, False,10,24,0.14269781422369737
143, 414, 1, 19, 6, False,10,24,0.14269781422369726
182, 419, -1, 19, 8, False,10,24,0.14269781422369446
220, 425, -1, 19, 10, False,10,24,0.14269781422369446
258, 430, 1, 19, 12, False,10,24,0.14269781422369446
297, 436, 1, 19, 14, False,10,24,0.14269781422369446
335, 441, -1, 19, 16, False,10,24,0.14269781422369726
373, 447, 1, 19, 18, False,10,24,0.14269781422369726
411, 452, 1, 19, 20, False,10,24,0.14269781422369726
44, 419, 1, 20, 1, True,10,24,0.14137608564895046
82, 425, -1, 20, 3, True,10,24,0.1413760856489505
121, 430, -1, 20, 5, True,10,24,0.14137608564895326
159, 436, -1, 20, 7, True,10,24,0.14137608564895057
197, 441, -1, 20, 9, True,10,24,0.14137608564895038
236, 446, 1, 20, 11, True,10,24,0.14137608564895318
274, 452, 1, 20, 13, True,10,24,0.14137608564895057
312, 457, -1, 20, 15, True,10,24,0.14137608564895018
351, 463, 1, 20, 17, True,10,24,0.14137608564895338
389, 468, 1, 20, 19, True,10,24,0.14137608564895057
