x,y,color,row,column,isHorizontal,width,height,angle(rad)
366, 133, -1, 7, 32, False,8,17,0.1582962422293189
384, 136, 1, 7, 34, False,8,17,0.1582962422293189
403, 139, -1, 7, 36, False,8,17,0.1582962422293189
421, 142, 1, 7, 38, False,8,17,0.1582962422293189
439, 144, -1, 7, 40, False,8,17,0.1582962422293189
80, 97, 1, 8, 1, True,8,17,0.15867466427859078
98, 99, -1, 8, 3, True,8,17,0.15867466427859056
116, 102, 1, 8, 5, True,8,17,0.15867466427859078
135, 105, -1, 8, 7, True,8,17,0.15867466427859056
153, 108, 1, 8, 9, True,8,17,0.15867466427859056
171, 111, -1, 8, 11, True,8,17,0.158674664278591
190, 114, 1, 8, 13, True,8,17,0.15867466427859198
208, 117, -1, 8, 15, True,8,17,0.15867466427859056
226, 120, 1, 8, 17, True,8,17,0.15867466427859198
245, 123, -1, 8, 19, True,8,17,0.15867466427859145
263, 126, 1, 8, 21, True,8,17,0.15867466427859336
282, 129, -1, 8, 23, True,8,17,0.15867466427859056
300, 132, 1, 8, 25, True,8,17,0.15867466427859056
318, 135, -1, 8, 27, True,8,17,0.15867466427859336
337, 138, 1, 8, 29, True,8,17,0.15867466427859056
355, 141, -1, 8, 31, True,8,17,0.15867466427859056
373, 144, 1, 8, 33, True,8,17,0.15867466427859056
392, 147, -1, 8, 35, True,8,17,0.15867466427859336
410, 149, 1, 8, 37, True,8,17,0.15867466427859145
428, 152, -1, 8, 39, True,8,17,0.15867466427859056
69, 104, 1, 9, 0, False,8,17,0.15905291504357574
87, 107, -1, 9, 2, False,8,17,0.1590529150435743
105, 110, 1, 9, 4, False,8,17,0.15905291504357574
124, 113, -1, 9, 6, False,8,17,0.15905291504357597
142, 116, 1, 9, 8, False,8,17,0.15905291504357574
160, 119, -1, 9, 10, False,8,17,0.15905291504357574
179, 122, 1, 9, 12, False,8,17,0.1590529150435743
197, 125, -1, 9, 14, False,8,17,0.15905291504357616
216, 128, 1, 9, 16, False,8,17,0.15905291504357713
234, 131, -1, 9, 18, False,8,17,0.1590529150435743
252, 134, 1, 9, 20, False,8,17,0.1590529150435767
271, 137, -1, 9, 22, False,8,17,0.15905291504357713
289, 140, 1, 9, 24, False,8,17,0.1590529150435743
307, 143, -1, 9, 26, False,8,17,0.15905291504357713
326, 146, 1, 9, 28, False,8,17,0.15905291504357805
344, 149, -1, 9, 30, False,8,17,0.15905291504357522
362, 152, 1, 9, 32, False,8,17,0.15905291504357522
381, 154, -1, 9, 34, False,8,17,0.15905291504357805
399, 157, 1, 9, 36, False,8,17,0.15905291504357522
418, 160, -1, 9, 38, False,8,17,0.15905291504357522
436, 163, 1, 9, 40, False,8,17,0.15905291504357522
76, 115, -1, 10, 1, True,8,17,0.15943099453237536
94, 118, 1, 10, 3, True,8,17,0.15943099453237558
113, 121, -1, 10, 5, True,8,17,0.15943099453237536
131, 124, 1, 10, 7, True,8,17,0.15943099453237536
150, 127, -1, 10, 9, True,8,17,0.15943099453237394
168, 130, 1, 10, 11, True,8,17,0.15943099453237441
186, 133, -1, 10, 13, True,8,17,0.15943099453237394
205, 136, 1, 10, 15, True,8,17,0.15943099453237394
223, 139, -1, 10, 17, True,8,17,0.15943099453237394
241, 142, 1, 10, 19, True,8,17,0.15943099453237394
260, 145, -1, 10, 21, True,8,17,0.15943099453237394
278, 148, 1, 10, 23, True,8,17,0.15943099453237303
296, 151, -1, 10, 25, True,8,17,0.15943099453237589
315, 154, 1, 10, 27, True,8,17,0.15943099453237394
333, 157, -1, 10, 29, True,8,17,0.15943099453237677
352, 159, 1, 10, 31, True,8,17,0.15943099453237394
370, 162, -1, 10, 33, True,8,17,0.15943099453237677
388, 165, 1, 10, 35, True,8,17,0.15943099453237394
407, 168, -1, 10, 37, True,8,17,0.15943099453237677
425, 171, 1, 10, 39, True,8,17,0.15943099453237394
65, 123, -1, 11, 0, False,8,17,0.15980890275328313
83, 126, 1, 11, 2, False,8,17,0.15980890275328458
102, 129, -1, 11, 4, False,8,17,0.15980890275328458
120, 132, 1, 11, 6, False,8,17,0.15980890275328197
139, 135, -1, 11, 8, False,8,17,0.15980890275328458
157, 138, 1, 11, 10, False,8,17,0.15980890275328458
175, 141, -1, 11, 12, False,8,17,0.15980890275328458
194, 144, 1, 11, 14, False,8,17,0.15980890275328172
212, 147, -1, 11, 16, False,8,17,0.15980890275328172
230, 150, 1, 11, 18, False,8,17,0.15980890275328458
249, 153, -1, 11, 20, False,8,17,0.15980890275328458
267, 156, 1, 11, 22, False,8,17,0.15980890275328172
286, 158, -1, 11, 24, False,8,17,0.15980890275328546
304, 161, 1, 11, 26, False,8,17,0.15980890275328546
322, 164, -1, 11, 28, False,8,17,0.15980890275328263
341, 167, 1, 11, 30, False,8,17,0.15980890275328546
359, 170, -1, 11, 32, False,8,17,0.15980890275328263
377, 173, 1, 11, 34, False,8,17,0.15980890275328546
396, 176, -1, 11, 36, False,8,17,0.15980890275328546
414, 179, 1, 11, 38, False,8,17,0.15980890275328263
432, 182, -1, 11, 40, False,8,17,0.15980890275328546
73, 134, 1, 12, 1, True,8,17,0.16018663971478092
91, 137, -1, 12, 3, True,8,17,0.16018663971478092
109, 140, 1, 12, 5, True,8,17,0.16018663971478092
128, 143, -1, 12, 7, True,8,17,0.16018663971478114
146, 146, 1, 12, 9, True,8,17,0.16018663971478092
164, 149, -1, 12, 11, True,8,17,0.16018663971478092
183, 152, 1, 12, 13, True,8,17,0.16018663971478092
201, 154, -1, 12, 15, True,8,17,0.16018663971478092
219, 157, 1, 12, 17, True,8,17,0.1601866397147781
238, 160, -1, 12, 19, True,8,17,0.16018663971478092
256, 163, 1, 12, 21, True,8,17,0.16018663971478092
275, 166, -1, 12, 23, True,8,17,0.16018663971478092
293, 169, 1, 12, 25, True,8,17,0.1601866397147781
311, 172, -1, 12, 27, True,8,17,0.16018663971478092
330, 175, 1, 12, 29, True,8,17,0.16018663971478092
348, 178, -1, 12, 31, True,8,17,0.16018663971478092
366, 181, 1, 12, 33, True,8,17,0.1601866397147781
385, 184, -1, 12, 35, True,8,17,0.16018663971478092
403, 187, 1, 12, 37, True,8,17,0.16018663971478092
422, 190, -1, 12, 39, True,8,17,0.16018663971478092
62, 141, 1, 13, 0, False,8,17,0.1605642054255341
80, 144, -1, 13, 2, False,8,17,0.1605642054255341
98, 147, 1, 13, 4, False,8,17,0.1605642054255313
117, 150, -1, 13, 6, False,8,17,0.1605642054255341
135, 153, 1, 13, 8, False,8,17,0.1605642054255341
153, 156, -1, 13, 10, False,8,17,0.1605642054255341
172, 159, 1, 13, 12, False,8,17,0.1605642054255341
190, 162, -1, 13, 14, False,8,17,0.1605642054255341
209, 165, 1, 13, 16, False,8,17,0.1605642054255341
227, 168, -1, 13, 18, False,8,17,0.1605642054255341
245, 171, 1, 13, 20, False,8,17,0.1605642054255313
264, 174, -1, 13, 22, False,8,17,0.1605642054255313
282, 177, 1, 13, 24, False,8,17,0.16056420542553318
300, 180, -1, 13, 26, False,8,17,0.1605642054255341
319, 183, 1, 13, 28, False,8,17,0.1605642054255369
337, 186, -1, 13, 30, False,8,17,0.1605642054255341
356, 189, 1, 13, 32, False,8,17,0.1605642054255341
374, 192, -1, 13, 34, False,8,17,0.1605642054255341
392, 195, 1, 13, 36, False,8,17,0.1605642054255313
411, 198, -1, 13, 38, False,8,17,0.1605642054255313
429, 201, 1, 13, 40, False,8,17,0.1605642054255341
69, 152, -1, 14, 1, True,8,17,0.16094159989439982
87, 155, 1, 14, 3, True,8,17,0.16094159989439982
106, 158, -1, 14, 5, True,8,17,0.16094159989439982
124, 161, 1, 14, 7, True,8,17,0.16094159989439957
142, 164, -1, 14, 9, True,8,17,0.16094159989439982
161, 167, 1, 14, 11, True,8,17,0.16094159989439982
179, 170, -1, 14, 13, True,8,17,0.16094159989439982
198, 173, 1, 14, 15, True,8,17,0.16094159989439982
216, 176, -1, 14, 17, True,8,17,0.16094159989439982
234, 179, 1, 14, 19, True,8,17,0.16094159989440263
253, 182, -1, 14, 21, True,8,17,0.16094159989440263
271, 185, 1, 14, 23, True,8,17,0.16094159989440263
289, 188, -1, 14, 25, True,8,17,0.16094159989440354
308, 191, 1, 14, 27, True,8,17,0.16094159989440354
326, 194, -1, 14, 29, True,8,17,0.16094159989440074
345, 197, 1, 14, 31, True,8,17,0.16094159989440074
363, 200, -1, 14, 33, True,8,17,0.16094159989440074
381, 203, 1, 14, 35, True,8,17,0.16094159989440074
400, 206, -1, 14, 37, True,8,17,0.16094159989440074
418, 209, 1, 14, 39, True,8,17,0.16094159989440074
58, 160, -1, 15, 0, False,8,17,0.16131882313042079
76, 163, 1, 15, 2, False,8,17,0.16131882313042079
95, 166, -1, 15, 4, False,8,17,0.16131882313042079
113, 169, 1, 15, 6, False,8,17,0.16131882313042054
132, 172, -1, 15, 8, False,8,17,0.16131882313042079
150, 175, 1, 15, 10, False,8,17,0.16131882313042079
168, 178, -1, 15, 12, False,8,17,0.1613188231304236
187, 181, 1, 15, 14, False,8,17,0.16131882313042079
205, 184, -1, 15, 16, False,8,17,0.16131882313042079
223, 187, 1, 15, 18, False,8,17,0.16131882313042079
242, 190, -1, 15, 20, False,8,17,0.16131882313042079
260, 193, 1, 15, 22, False,8,17,0.16131882313041987
279, 196, -1, 15, 24, False,8,17,0.16131882313041987
297, 199, 1, 15, 26, False,8,17,0.16131882313041987
315, 202, -1, 15, 28, False,8,17,0.1613188231304236
334, 205, 1, 15, 30, False,8,17,0.1613188231304236
352, 208, -1, 15, 32, False,8,17,0.16131882313042079
370, 211, 1, 15, 34, False,8,17,0.16131882313042079
389, 214, -1, 15, 36, False,8,17,0.16131882313041798
407, 217, 1, 15, 38, False,8,17,0.16131882313042079
426, 220, -1, 15, 40, False,8,17,0.16131882313042079
65, 171, 1, 16, 1, True,8,17,0.16169587514282643
84, 174, -1, 16, 3, True,8,17,0.16169587514282632
102, 177, 1, 16, 5, True,8,17,0.16169587514282655
121, 180, -1, 16, 7, True,8,17,0.1616958751428261
139, 183, 1, 16, 9, True,8,17,0.16169587514282655
157, 186, -1, 16, 11, True,8,17,0.16169587514282655
176, 189, 1, 16, 13, True,8,17,0.16169587514282893
194, 192, -1, 16, 15, True,8,17,0.16169587514282655
212, 195, 1, 16, 17, True,8,17,0.16169587514282655
231, 198, -1, 16, 19, True,8,17,0.1616958751428261
249, 201, 1, 16, 21, True,8,17,0.16169587514282893
268, 204, -1, 16, 23, True,8,17,0.16169587514282655
286, 207, 1, 16, 25, True,8,17,0.16169587514282655
304, 210, -1, 16, 27, True,8,17,0.16169587514282563
323, 213, 1, 16, 29, True,8,17,0.16169587514282938
341, 216, -1, 16, 31, True,8,17,0.16169587514282655
360, 219, 1, 16, 33, True,8,17,0.16169587514282655
378, 222, -1, 16, 35, True,8,17,0.16169587514282655
396, 225, 1, 16, 37, True,8,17,0.16169587514282938
415, 228, -1, 16, 39, True,8,17,0.16169587514282655
54, 179, 1, 17, 0, False,8,17,0.1620727559410327
73, 182, -1, 17, 2, False,8,17,0.1620727559410358
91, 185, 1, 17, 4, False,8,17,0.16207275594103557
110, 188, -1, 17, 6, False,8,17,0.16207275594103296
128, 191, 1, 17, 8, False,8,17,0.16207275594103318
146, 194, -1, 17, 10, False,8,17,0.16207275594103251
165, 197, 1, 17, 12, False,8,17,0.16207275594103296
183, 200, -1, 17, 14, False,8,17,0.1620727559410358
202, 203, 1, 17, 16, False,8,17,0.1620727559410358
220, 206, -1, 17, 18, False,8,17,0.1620727559410358
238, 209, 1, 17, 20, False,8,17,0.16207275594103296
257, 212, -1, 17, 22, False,8,17,0.16207275594103296
275, 215, 1, 17, 24, False,8,17,0.1620727559410358
293, 218, -1, 17, 26, False,8,17,0.1620727559410358
312, 221, 1, 17, 28, False,8,17,0.16207275594103485
330, 224, -1, 17, 30, False,8,17,0.16207275594103296
349, 227, 1, 17, 32, False,8,17,0.16207275594103296
367, 230, -1, 17, 34, False,8,17,0.16207275594103296
385, 233, 1, 17, 36, False,8,17,0.16207275594103296
404, 236, -1, 17, 38, False,8,17,0.1620727559410358
422, 239, 1, 17, 40, False,8,17,0.16207275594103296
62, 189, -1, 18, 1, True,8,17,0.16244946553464457
80, 192, 1, 18, 3, True,8,17,0.16244946553464445
99, 195, -1, 18, 5, True,8,17,0.1624494655346447
117, 198, 1, 18, 7, True,8,17,0.1624494655346447
135, 201, -1, 18, 9, True,8,17,0.16244946553464423
154, 205, 1, 18, 11, True,8,17,0.1624494655346447
172, 208, -1, 18, 13, True,8,17,0.1624494655346447
191, 211, 1, 18, 15, True,8,17,0.16244946553464423
209, 214, -1, 18, 17, True,8,17,0.1624494655346447
227, 217, 1, 18, 19, True,8,17,0.1624494655346447
246, 220, -1, 18, 21, True,8,17,0.1624494655346447
264, 223, 1, 18, 23, True,8,17,0.1624494655346447
283, 226, -1, 18, 25, True,8,17,0.1624494655346447
301, 229, 1, 18, 27, True,8,17,0.16244946553464187
319, 232, -1, 18, 29, True,8,17,0.16244946553464376
338, 235, 1, 18, 31, True,8,17,0.16244946553464187
356, 238, -1, 18, 33, True,8,17,0.1624494655346447
374, 241, 1, 18, 35, True,8,17,0.16244946553464187
393, 244, -1, 18, 37, True,8,17,0.1624494655346447
411, 247, 1, 18, 39, True,8,17,0.16244946553463904
51, 197, -1, 19, 0, False,8,17,0.1628260039334435
69, 200, 1, 19, 2, False,8,17,0.16282600393344057
88, 203, -1, 19, 4, False,8,17,0.16282600393344362
106, 206, 1, 19, 6, False,8,17,0.16282600393344362
124, 209, -1, 19, 8, False,8,17,0.16282600393344035
143, 212, 1, 19, 10, False,8,17,0.16282600393344315
161, 215, -1, 19, 12, False,8,17,0.16282600393344082
180, 218, 1, 19, 14, False,8,17,0.16282600393344082
198, 221, -1, 19, 16, False,8,17,0.16282600393344362
216, 224, 1, 19, 18, False,8,17,0.16282600393344035
235, 227, -1, 19, 20, False,8,17,0.16282600393344035
253, 230, 1, 19, 22, False,8,17,0.16282600393344362
272, 233, -1, 19, 24, False,8,17,0.16282600393344082
290, 237, 1, 19, 26, False,8,17,0.16282600393344362
308, 240, -1, 19, 28, False,8,17,0.16282600393344362
327, 243, 1, 19, 30, False,8,17,0.1628260039334427
345, 246, -1, 19, 32, False,8,17,0.16282600393344082
364, 249, 1, 19, 34, False,8,17,0.16282600393344362
382, 252, -1, 19, 36, False,8,17,0.16282600393344362
400, 255, 1, 19, 38, False,8,17,0.16282600393343796
419, 258, -1, 19, 40, False,8,17,0.1628260039334427
58, 208, 1, 20, 1, True,8,17,0.16320237114740513
77, 211, -1, 20, 3, True,8,17,0.16320237114740252
95, 214, 1, 20, 5, True,8,17,0.16320237114740513
113, 217, -1, 20, 7, True,8,17,0.16320237114740513
132, 220, 1, 20, 9, True,8,17,0.16320237114740488
150, 223, -1, 20, 11, True,8,17,0.16320237114740535
169, 226, 1, 20, 13, True,8,17,0.16320237114740488
187, 229, -1, 20, 15, True,8,17,0.16320237114740488
205, 232, 1, 20, 17, True,8,17,0.16320237114740535
224, 235, -1, 20, 19, True,8,17,0.16320237114740535
242, 238, 1, 20, 21, True,8,17,0.16320237114740535
261, 241, -1, 20, 23, True,8,17,0.1632023711474044
279, 244, 1, 20, 25, True,8,17,0.1632023711474044
297, 247, -1, 20, 27, True,8,17,0.16320237114740535
316, 250, 1, 20, 29, True,8,17,0.16320237114740535
334, 253, -1, 20, 31, True,8,17,0.16320237114740535
353, 257, 1, 20, 33, True,8,17,0.16320237114740535
371, 260, -1, 20, 35, True,8,17,0.1632023711474044
389, 263, 1, 20, 37, True,8,17,0.16320237114739972
408, 266, -1, 20, 39, True,8,17,0.16320237114740535
47, 216, 1, 21, 0, False,8,17,0.16357856718668737
66, 219, -1, 21, 2, False,8,17,0.16357856718668748
84, 222, 1, 21, 4, False,8,17,0.16357856718668737
103, 225, -1, 21, 6, False,8,17,0.16357856718668456
121, 228, 1, 21, 8, False,8,17,0.16357856718668712
139, 231, -1, 21, 10, False,8,17,0.16357856718668712
158, 234, 1, 21, 12, False,8,17,0.1635785671866876
176, 237, -1, 21, 14, False,8,17,0.1635785671866876
195, 240, 1, 21, 16, False,8,17,0.16357856718668476
213, 243, -1, 21, 18, False,8,17,0.16357856718668712
231, 246, 1, 21, 20, False,8,17,0.16357856718668712
250, 249, -1, 21, 22, False,8,17,0.16357856718668667
268, 252, 1, 21, 24, False,8,17,0.1635785671866876
286, 255, -1, 21, 26, False,8,17,0.1635785671866876
305, 258, 1, 21, 28, False,8,17,0.1635785671866876
323, 261, -1, 21, 30, False,8,17,0.16357856718668667
342, 264, 1, 21, 32, False,8,17,0.1635785671866876
360, 267, -1, 21, 34, False,8,17,0.1635785671866876
378, 270, 1, 21, 36, False,8,17,0.1635785671866876
397, 274, -1, 21, 38, False,8,17,0.1635785671866876
415, 277, 1, 21, 40, False,8,17,0.1635785671866876
55, 227, -1, 22, 1, True,8,17,0.1639545920616324
73, 230, 1, 22, 3, True,8,17,0.1639545920616324
92, 233, -1, 22, 5, True,8,17,0.16395459206163263
110, 236, 1, 22, 7, True,8,17,0.1639545920616352
128, 239, -1, 22, 9, True,8,17,0.16395459206163215
147, 242, 1, 22, 11, True,8,17,0.16395459206163263
165, 245, -1, 22, 13, True,8,17,0.16395459206163263
184, 248, 1, 22, 15, True,8,17,0.16395459206163263
202, 251, -1, 22, 17, True,8,17,0.16395459206163263
220, 254, 1, 22, 19, True,8,17,0.1639545920616317
239, 257, -1, 22, 21, True,8,17,0.16395459206163263
257, 260, 1, 22, 23, True,8,17,0.1639545920616317
276, 263, -1, 22, 25, True,8,17,0.16395459206163263
294, 266, 1, 22, 27, True,8,17,0.16395459206163826
312, 269, -1, 22, 29, True,8,17,0.16395459206163263
331, 272, 1, 22, 31, True,8,17,0.1639545920616317
349, 275, -1, 22, 33, True,8,17,0.16395459206163263
368, 278, 1, 22, 35, True,8,17,0.16395459206163263
386, 281, -1, 22, 37, True,8,17,0.16395459206163263
404, 284, 1, 22, 39, True,8,17,0.16395459206163263
44, 234, -1, 23, 0, False,8,17,0.16433044578276673
62, 237, 1, 23, 2, False,8,17,0.16433044578276662
81, 240, -1, 23, 4, False,8,17,0.16433044578276673
99, 244, 1, 23, 6, False,8,17,0.16433044578276673
117, 247, -1, 23, 8, False,8,17,0.16433044578276979
136, 250, 1, 23, 10, False,8,17,0.16433044578276695
154, 253, -1, 23, 12, False,8,17,0.16433044578276648
173, 256, 1, 23, 14, False,8,17,0.16433044578276648
191, 259, -1, 23, 16, False,8,17,0.16433044578277212
