x,y,color,row,column,isHorizontal,width,height,angle(rad)
197, 396, 1, 36, 19, True,9,18,0.15403992761850777
216, 399, -1, 36, 21, True,9,18,0.15403992761850824
235, 402, 1, 36, 23, True,9,18,0.15403992761850824
254, 405, -1, 36, 25, True,9,18,0.15403992761850255
273, 408, 1, 36, 27, True,9,18,0.15403992761850344
293, 411, -1, 36, 29, True,9,18,0.15403992761850735
312, 414, 1, 36, 31, True,9,18,0.15403992761850735
331, 417, -1, 36, 33, True,9,18,0.1540399276185017
350, 420, 1, 36, 35, True,9,18,0.1540399276185017
370, 423, -1, 36, 37, True,9,18,0.1540399276185017
389, 426, 1, 36, 39, True,9,18,0.1540399276185091
12, 378, -1, 37, 0, False,9,18,0.1542320691803441
32, 381, 1, 37, 2, False,9,18,0.15423206918034416
51, 384, 1, 37, 4, False,9,18,0.1542320691803441
70, 387, -1, 37, 6, False,9,18,0.1542320691803442
89, 390, 1, 37, 8, False,9,18,0.1542320691803442
108, 393, -1, 37, 10, False,9,18,0.154232069180344
128, 396, -1, 37, 12, False,9,18,0.1542320691803442
147, 399, 1, 37, 14, False,9,18,0.1542320691803442
166, 402, -1, 37, 16, False,9,18,0.1542320691803442
185, 405, 1, 37, 18, False,9,18,0.1542320691803442
204, 407, -1, 37, 20, False,9,18,0.1542320691803442
224, 410, 1, 37, 22, False,9,18,0.1542320691803442
243, 413, -1, 37, 24, False,9,18,0.1542320691803442
262, 416, 1, 37, 26, False,9,18,0.15423206918034463
281, 419, -1, 37, 28, False,9,18,0.15423206918034377
301, 422, 1, 37, 30, False,9,18,0.15423206918034377
320, 425, -1, 37, 32, False,9,18,0.15423206918034377
339, 428, 1, 37, 34, False,9,18,0.15423206918034463
358, 431, -1, 37, 36, False,9,18,0.15423206918034463
377, 434, 1, 37, 38, False,9,18,0.15423206918033808
397, 437, -1, 37, 40, False,9,18,0.15423206918034377
20, 389, 1, 38, 1, True,9,18,0.1544242115482625
39, 392, -1, 38, 3, True,9,18,0.15442421154826244
59, 395, -1, 38, 5, True,9,18,0.15442421154826824
78, 398, 1, 38, 7, True,9,18,0.15442421154826255
97, 401, -1, 38, 9, True,9,18,0.15442421154826255
116, 404, -1, 38, 11, True,9,18,0.15442421154826233
135, 407, 1, 38, 13, True,9,18,0.15442421154826846
155, 410, -1, 38, 15, True,9,18,0.15442421154826255
174, 413, 1, 38, 17, True,9,18,0.15442421154826255
193, 416, -1, 38, 19, True,9,18,0.15442421154826255
212, 419, 1, 38, 21, True,9,18,0.1544242115482678
231, 422, -1, 38, 23, True,9,18,0.15442421154826255
251, 425, 1, 38, 25, True,9,18,0.15442421154826255
270, 428, -1, 38, 27, True,9,18,0.1544242115482617
289, 431, 1, 38, 29, True,9,18,0.15442421154826255
308, 434, -1, 38, 31, True,9,18,0.15442421154826255
328, 437, 1, 38, 33, True,9,18,0.15442421154826255
347, 440, -1, 38, 35, True,9,18,0.15442421154826255
366, 443, 1, 38, 37, True,9,18,0.15442421154826824
385, 446, -1, 38, 39, True,9,18,0.15442421154826255
