x,y,color,row,column,isHorizontal,width,height,angle(rad)
352, 239, -1, 13, 22, False,11,18,0.16248224443809717
378, 243, 1, 13, 24, False,11,18,0.16248224443809717
76, 207, 1, 14, 1, True,11,18,0.16268362345548112
102, 211, -1, 14, 3, True,11,18,0.1626836234554812
128, 216, 1, 14, 5, True,11,18,0.162683623455481
154, 220, -1, 14, 7, True,11,18,0.1626836234554812
180, 224, 1, 14, 9, True,11,18,0.1626836234554812
206, 229, 1, 14, 11, True,11,18,0.16268362345547915
232, 233, -1, 14, 13, True,11,18,0.16268362345547915
258, 237, 1, 14, 15, True,11,18,0.16268362345548085
284, 241, -1, 14, 17, True,11,18,0.1626836234554812
311, 246, 1, 14, 19, True,11,18,0.1626836234554812
337, 250, -1, 14, 21, True,11,18,0.1626836234554812
363, 254, 1, 14, 23, True,11,18,0.1626836234554812
60, 218, 1, 15, 0, False,11,18,0.1628850276510461
86, 222, -1, 15, 2, False,11,18,0.1628850276510461
112, 227, 1, 15, 4, False,11,18,0.1628850276510461
138, 231, -1, 15, 6, False,11,18,0.16288502765104593
164, 235, 1, 15, 8, False,11,18,0.1628850276510461
191, 240, 1, 15, 10, False,11,18,0.1628850276510461
217, 244, -1, 15, 12, False,11,18,0.16288502765104815
243, 248, 1, 15, 14, False,11,18,0.1628850276510461
269, 252, -1, 15, 16, False,11,18,0.1628850276510461
295, 257, 1, 15, 18, False,11,18,0.16288502765104815
321, 261, -1, 15, 20, False,11,18,0.16288502765104407
347, 265, 1, 15, 22, False,11,18,0.16288502765104815
373, 270, -1, 15, 24, False,11,18,0.16288502765104407
71, 233, -1, 16, 1, True,11,18,0.1630864570131717
97, 238, -1, 16, 3, True,11,18,0.1630864570131718
123, 242, -1, 16, 5, True,11,18,0.16308645701317384
149, 246, 1, 16, 7, True,11,18,0.1630864570131718
175, 251, 1, 16, 9, True,11,18,0.1630864570131718
201, 255, -1, 16, 11, True,11,18,0.1630864570131718
227, 259, 1, 16, 13, True,11,18,0.16308645701316973
253, 264, -1, 16, 15, True,11,18,0.16308645701317007
279, 268, 1, 16, 17, True,11,18,0.16308645701317384
305, 272, -1, 16, 19, True,11,18,0.16308645701317384
331, 276, -1, 16, 21, True,11,18,0.16308645701317384
357, 281, -1, 16, 23, True,11,18,0.16308645701317384
55, 245, -1, 17, 0, False,11,18,0.163287911530227
81, 249, 1, 17, 2, False,11,18,0.163287911530227
107, 253, 1, 17, 4, False,11,18,0.163287911530227
133, 257, -1, 17, 6, False,11,18,0.16328791153022476
159, 262, 1, 17, 8, False,11,18,0.16328791153022904
185, 266, -1, 17, 10, False,11,18,0.16328791153022937
211, 270, 1, 17, 12, False,11,18,0.16328791153022904
237, 275, -1, 17, 14, False,11,18,0.16328791153022904
264, 279, 1, 17, 16, False,11,18,0.16328791153022937
290, 283, -1, 17, 18, False,11,18,0.16328791153022496
316, 288, 1, 17, 20, False,11,18,0.16328791153022496
342, 292, 1, 17, 22, False,11,18,0.16328791153022496
368, 296, 1, 17, 24, False,11,18,0.16328791153022496
65, 260, -1, 18, 1, True,11,18,0.16348939119057157
91, 264, -1, 18, 3, True,11,18,0.1634893911905715
117, 268, -1, 18, 5, True,11,18,0.16348939119056757
144, 273, 1, 18, 7, True,11,18,0.1634893911905674
170, 277, -1, 18, 9, True,11,18,0.1634893911905715
196, 281, 1, 18, 11, True,11,18,0.1634893911905715
222, 286, -1, 18, 13, True,11,18,0.1634893911905674
248, 290, 1, 18, 15, True,11,18,0.1634893911905715
274, 294, -1, 18, 17, True,11,18,0.1634893911905715
300, 299, 1, 18, 19, True,11,18,0.1634893911905715
326, 303, 1, 18, 21, True,11,18,0.1634893911905715
352, 307, 1, 18, 23, True,11,18,0.1634893911905715
50, 271, -1, 19, 0, False,11,18,0.1636908959825479
76, 275, 1, 19, 2, False,11,18,0.16369089598254374
102, 279, 1, 19, 4, False,11,18,0.16369089598254782
128, 284, 1, 19, 6, False,11,18,0.16369089598254782
154, 288, -1, 19, 8, False,11,18,0.16369089598254374
180, 292, 1, 19, 10, False,11,18,0.16369089598254782
206, 297, -1, 19, 12, False,11,18,0.16369089598254374
232, 301, 1, 19, 14, False,11,18,0.16369089598254408
258, 305, -1, 19, 16, False,11,18,0.16369089598254782
284, 310, 1, 19, 18, False,11,18,0.16369089598254374
310, 314, 1, 19, 20, False,11,18,0.16369089598254782
336, 318, 1, 19, 22, False,11,18,0.16369089598254782
363, 323, -1, 19, 24, False,11,18,0.16369089598254374
60, 286, 1, 20, 1, True,11,18,0.1638924258944937
86, 290, 1, 20, 3, True,11,18,0.16389242589449363
112, 295, -1, 20, 5, True,11,18,0.16389242589449363
138, 299, -1, 20, 7, True,11,18,0.16389242589449396
164, 303, 1, 20, 9, True,11,18,0.16389242589448952
190, 308, -1, 20, 11, True,11,18,0.16389242589449363
216, 312, 1, 20, 13, True,11,18,0.16389242589448952
243, 316, -1, 20, 15, True,11,18,0.16389242589449363
269, 321, 1, 20, 17, True,11,18,0.16389242589449363
295, 325, -1, 20, 19, True,11,18,0.1638924258944943
321, 329, -1, 20, 21, True,11,18,0.16389242589449363
347, 334, -1, 20, 23, True,11,18,0.16389242589448952
44, 297, 1, 21, 0, False,11,18,0.16409398091473343
70, 302, 1, 21, 2, False,11,18,0.16409398091473337
97, 306, -1, 21, 4, False,11,18,0.1640939809147335
123, 310, -1, 21, 6, False,11,18,0.16409398091473337
149, 314, 1, 21, 8, False,11,18,0.16409398091473337
175, 319, -1, 21, 10, False,11,18,0.16409398091473337
201, 323, 1, 21, 12, False,11,18,0.16409398091473337
227, 327, -1, 21, 14, False,11,18,0.16409398091473368
253, 332, 1, 21, 16, False,11,18,0.164093980914733
279, 336, 1, 21, 18, False,11,18,0.16409398091473337
305, 340, -1, 21, 20, False,11,18,0.16409398091473337
331, 345, 1, 21, 22, False,11,18,0.16409398091473337
357, 349, 1, 21, 24, False,11,18,0.16409398091473337
55, 313, 1, 22, 1, True,11,18,0.1642955610315805
81, 317, -1, 22, 3, True,11,18,0.1642955610315763
107, 321, 1, 22, 5, True,11,18,0.1642955610315804
133, 325, 1, 22, 7, True,11,18,0.16429556103158077
159, 330, -1, 22, 9, True,11,18,0.1642955610315804
185, 334, 1, 22, 11, True,11,18,0.1642955610315804
211, 338, -1, 22, 13, True,11,18,0.1642955610315763
237, 343, 1, 22, 15, True,11,18,0.1642955610315804
263, 347, -1, 22, 17, True,11,18,0.1642955610315804
289, 351, -1, 22, 19, True,11,18,0.1642955610315804
315, 356, 1, 22, 21, True,11,18,0.1642955610315811
342, 360, 1, 22, 23, True,11,18,0.1642955610315804
39, 324, 1, 23, 0, False,11,18,0.1644971662333373
65, 328, -1, 23, 2, False,11,18,0.1644971662333374
91, 332, 1, 23, 4, False,11,18,0.1644971662333333
117, 337, 1, 23, 6, False,11,18,0.1644971662333372
143, 341, 1, 23, 8, False,11,18,0.16449716623333757
169, 345, 1, 23, 10, False,11,18,0.16449716623333313
196, 349, -1, 23, 12, False,11,18,0.16449716623333757
222, 354, 1, 23, 14, False,11,18,0.1644971662333372
248, 358, 1, 23, 16, False,11,18,0.16449716623333313
274, 362, 1, 23, 18, False,11,18,0.1644971662333372
300, 367, 1, 23, 20, False,11,18,0.1644971662333372
326, 371, 1, 23, 22, False,11,18,0.1644971662333372
352, 375, -1, 23, 24, False,11,18,0.1644971662333372
50, 339, -1, 24, 1, True,11,18,0.16469879650829508
76, 343, 1, 24, 3, True,11,18,0.1646987965082952
102, 348, 1, 24, 5, True,11,18,0.1646987965082952
128, 352, -1, 24, 7, True,11,18,0.164698796508295
154, 356, -1, 24, 9, True,11,18,0.164698796508295
180, 361, -1, 24, 11, True,11,18,0.164698796508295
206, 365, 1, 24, 13, True,11,18,0.164698796508295
232, 369, 1, 24, 15, True,11,18,0.16469879650829536
258, 374, -1, 24, 17, True,11,18,0.1646987965082909
284, 378, 1, 24, 19, True,11,18,0.164698796508295
310, 382, -1, 24, 21, True,11,18,0.164698796508295
336, 387, -1, 24, 23, True,11,18,0.164698796508295
34, 350, -1, 25, 0, False,11,18,0.16490045184473417
60, 354, 1, 25, 2, False,11,18,0.1649004518447341
86, 359, 1, 25, 4, False,11,18,0.16490045184473417
112, 363, -1, 25, 6, False,11,18,0.164900451844734
138, 367, 1, 25, 8, False,11,18,0.164900451844734
164, 372, -1, 25, 10, False,11,18,0.16490045184473434
190, 376, 1, 25, 12, False,11,18,0.164900451844734
216, 380, 1, 25, 14, False,11,18,0.164900451844734
242, 385, 1, 25, 16, False,11,18,0.164900451844734
268, 389, 1, 25, 18, False,11,18,0.164900451844734
295, 393, -1, 25, 20, False,11,18,0.164900451844734
321, 398, 1, 25, 22, False,11,18,0.1649004518447299
347, 402, -1, 25, 24, False,11,18,0.164900451844734
44, 365, 1, 26, 1, True,11,18,0.16510213223092354
70, 370, 1, 26, 3, True,11,18,0.16510213223092346
96, 374, -1, 26, 5, True,11,18,0.16510213223092354
123, 378, 1, 26, 7, True,11,18,0.16510213223091944
149, 383, 1, 26, 9, True,11,18,0.16510213223092338
175, 387, 1, 26, 11, True,11,18,0.16510213223092338
201, 391, -1, 26, 13, True,11,18,0.16510213223092407
227, 396, -1, 26, 15, True,11,18,0.16510213223092338
253, 400, 1, 26, 17, True,11,18,0.16510213223092338
279, 404, -1, 26, 19, True,11,18,0.1651021322309193
305, 409, 1, 26, 21, True,11,18,0.16510213223092338
331, 413, -1, 26, 23, True,11,18,0.16510213223092338
29, 376, -1, 27, 0, False,11,18,0.16530383765512138
55, 381, 1, 27, 2, False,11,18,0.16530383765512138
81, 385, -1, 27, 4, False,11,18,0.16530383765512138
107, 389, 1, 27, 6, False,11,18,0.16530383765512138
133, 394, 1, 27, 8, False,11,18,0.16530383765512138
159, 398, -1, 27, 10, False,11,18,0.16530383765512122
185, 402, -1, 27, 12, False,11,18,0.16530383765512122
211, 407, 1, 27, 14, False,11,18,0.16530383765512155
237, 411, 1, 27, 16, False,11,18,0.16530383765512122
263, 415, -1, 27, 18, False,11,18,0.16530383765512155
289, 420, 1, 27, 20, False,11,18,0.16530383765512122
315, 424, -1, 27, 22, False,11,18,0.16530383765512122
341, 428, 1, 27, 24, False,11,18,0.16530383765512122
39, 392, -1, 28, 1, True,11,18,0.16550556810557468
65, 396, -1, 28, 3, True,11,18,0.16550556810557468
91, 400, 1, 28, 5, True,11,18,0.16550556810557468
117, 405, 1, 28, 7, True,11,18,0.16550556810557468
143, 409, -1, 28, 9, True,11,18,0.1655055681055745
169, 413, -1, 28, 11, True,11,18,0.16550556810557518
195, 418, 1, 28, 13, True,11,18,0.1655055681055745
221, 422, 1, 28, 15, True,11,18,0.16550556810557518
248, 426, -1, 28, 17, True,11,18,0.1655055681055745
274, 431, 1, 28, 19, True,11,18,0.16550556810557518
300, 435, -1, 28, 21, True,11,18,0.1655055681055745
326, 439, 1, 28, 23, True,11,18,0.1655055681055745
23, 403, 1, 29, 0, False,11,18,0.16570732357051943
50, 407, 1, 29, 2, False,11,18,0.16570732357051943
76, 411, 1, 29, 4, False,11,18,0.1657073235705195
102, 416, 1, 29, 6, False,11,18,0.16570732357051943
128, 420, -1, 29, 8, False,11,18,0.16570732357051943
154, 424, 1, 29, 10, False,11,18,0.16570732357051923
180, 429, 1, 29, 12, False,11,18,0.16570732357051995
206, 433, 1, 29, 14, False,11,18,0.16570732357051923
232, 437, -1, 29, 16, False,11,18,0.16570732357051995
258, 442, 1, 29, 18, False,11,18,0.16570732357051923
284, 446, -1, 29, 20, False,11,18,0.16570732357051995
310, 450, -1, 29, 22, False,11,18,0.16570732357051923
336, 455, -1, 29, 24, False,11,18,0.16570732357051995
34, 418, -1, 30, 1, True,11,18,0.16590910403818054
60, 422, 1, 30, 3, True,11,18,0.16590910403818057
86, 427, -1, 30, 5, True,11,18,0.1659091040381846
112, 431, -1, 30, 7, True,11,18,0.1659091040381805
138, 435, 1, 30, 9, True,11,18,0.16590910403818032
164, 440, -1, 30, 11, True,11,18,0.16590910403818065
190, 444, -1, 30, 13, True,11,18,0.1659091040381844
216, 448, -1, 30, 15, True,11,18,0.16590910403818032
242, 453, 1, 30, 17, True,11,18,0.16590910403818065
268, 457, -1, 30, 19, True,11,18,0.16590910403818032
294, 462, 1, 30, 21, True,11,18,0.16590910403818168
320, 466, -1, 30, 23, True,11,18,0.16590910403818032
